id,duration,A1,A2,A3_1,A3_2,A3_3,A3_4,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A5,A6,A7,A8,A9,A10,A11,A12_1,A12_2,A12_3,A12_4,A12_5,A13_1,A13_2,A13_3,A13_4,A13_5,B1,B1a,B2,B3,B4,B5,B6_1,B6_2,B6_3,B6_4,B6_5,B6_6,B6_7,B6_8,B7_1,B7_2,B8,B10_1,B10_2,B10_3,B10_4,B11_1,B11_2,B11_3,B11_4,B11_5,B11_6,B12,B13_1,B13_2,B13_3,B13_4,B13_5,B13_6,B14_1,B14_2,B14_3,B14_4,B15,B16,B17_1,B17_2,C1,C2_a,C2_d,C3,C4,C5,C6,C7,C8,C9,C10,ex1t,ex2t,ex3t
52818,412,5,3,1,0,0,0,0,0,0,1,0,0,0,3,3,3,2,4,4,4,4,4,3,3,3,4,4,3,3,3,0,0,3,0,0,4,1,0,0,0,0,0,1,0,7,8,4,4,3,4,2,1,0,0,0,0,0,2,2,2,0,3,2,2,4,4,4,3,6,6,4,3,0,Hong Kong Island,Eastern,1,2,5,1,6,5,2,0,1,1,1
52819,201,8,3,0,1,0,0,0,0,0,0,0,0,1,2,2,3,1,3,4,1,3,1,1,3,3,1,1,1,1,3,0,0,0,0,0,3,0,0,0,0,0,0,1,1,5,7,2,2,3,2,5,0,0,1,0,0,0,4,0,0,2,1,1,2,2,1,1,1,8,5,1,1,0,Hong Kong Island,Central & Western,1,1,4,2,3,2,4,0,0,0,0
52820,275,5,3,1,0,0,0,0,0,0,0,0,0,1,3,3,2,2,4,4,1,4,1,1,2,3,1,1,2,2,2,1,2,2,0,0,4,1,0,0,0,0,0,0,0,7,8,2,1,3,4,5,0,0,0,0,1,0,1,2,2,1,3,2,3,3,1,1,1,5,5,1,1,1,New Territories,Tuen Mun,1,2,4,1,6,5,4,0,0,1,0
52821,217,5,2,0,1,0,0,0,0,0,0,0,0,1,3,4,4,3,4,4,1,3,1,1,2,3,1,2,2,3,2,1,3,3,0,0,1,1,1,0,0,0,0,0,0,10,8,3,1,1,4,5,0,1,0,0,0,0,1,1,0,0,3,1,3,1,1,1,2,6,3,1,2,0,Hong Kong Island,Central & Western,1,1,5,4,7,2,4,1,1,1,0
52822,440,9,3,1,1,0,0,0,0,0,0,0,0,1,2,2,2,3,4,2,4,4,4,2,1,1,4,4,2,2,4,0,0,3,1,1,3,0,0,0,0,0,0,1,1,7,9,3,5,2,4,1,0,0,0,0,1,0,3,0,0,0,1,1,0,4,5,4,2,6,6,4,5,0,New Territories,Tsuen Wan,1,2,5,2,6,4,2,0,0,0,1
52823,511,8,2,1,0,0,0,0,0,0,1,0,0,0,3,4,3,2,4,4,1,3,2,1,3,4,1,1,2,2,3,1,2,3,0,0,2,1,0,0,0,0,1,1,0,9,6,4,4,2,4,5,0,1,1,0,0,0,2,2,1,0,2,1,2,2,1,1,3,7,5,1,2,1,Kowloon,Kowloon City,1,2,5,4,4,2,3,0,1,0,1
52824,272,5,3,1,0,0,0,0,0,0,0,0,1,0,4,3,3,3,4,4,1,4,2,2,3,3,2,2,2,2,2,1,2,3,0,0,2,0,0,0,0,0,0,1,0,6,7,3,3,2,3,4,0,0,1,0,0,0,3,3,2,1,2,2,1,4,4,2,4,5,6,2,2,0,New Territories,Kwai Tsing,1,2,3,2,3,1,3,0,0,1,0
52825,336,1,2,0,1,0,0,0,0,0,0,0,0,1,3,1,3,1,4,4,1,2,1,1,3,4,1,1,1,3,1,1,2,3,0,0,2,0,1,0,0,0,0,0,0,5,7,4,2,5,5,5,0,1,1,1,0,0,1,0,0,0,3,3,3,1,1,1,1,9,4,1,1,1,New Territories,Yuen Long,1,1,5,4,7,2,3,1,1,0,1
52826,723,5,2,1,0,0,0,0,0,0,0,0,0,1,3,2,3,1,4,3,1,4,3,3,3,4,3,2,2,3,3,0,0,3,0,0,5,0,0,1,0,0,0,1,0,7,8,4,3,2,3,3,1,0,0,0,1,0,2,1,2,2,3,2,3,4,2,3,3,5,4,3,2,0,Kowloon,Wong Tai Sin,1,2,6,2,8,5,4,0,1,0,1
52827,477,3,3,0,1,0,0,0,0,0,0,0,0,1,2,3,3,3,3,4,1,2,4,2,3,3,3,3,3,3,3,0,0,3,0,0,4,0,0,0,0,0,0,1,1,4,4,3,4,3,5,5,0,1,0,0,1,0,1,2,2,2,1,2,2,3,2,3,2,6,6,3,2,0,Kowloon,Wong Tai Sin,1,1,5,2,6,5,4,0,0,1,0
52828,422,5,3,1,0,0,0,1,0,0,0,0,0,0,3,3,3,2,4,4,1,4,4,3,3,3,4,4,4,3,4,1,2,3,0,0,1,1,1,1,0,1,0,1,1,7,7,4,4,4,4,3,0,0,0,0,1,0,2,1,1,0,2,1,0,4,4,4,4,7,7,4,4,1,Kowloon,Sham Shui Po,1,2,6,1,8,3,1,0,1,1,1
52829,1683,8,2,1,0,0,0,0,0,0,0,0,0,1,2,2,3,2,4,4,1,4,3,3,4,4,3,3,2,2,4,1,3,3,0,0,2,0,1,0,0,0,0,1,0,7,6,3,3,2,3,4,0,1,1,0,0,0,2,1,0,1,2,2,3,3,2,2,3,7,5,3,2,0,Kowloon,Kowloon City,1,2,6,1,7,5,3,0,1,0,0
52830,322,7,3,0,1,0,0,0,0,0,1,0,0,0,2,2,2,1,3,3,1,4,3,2,2,2,2,2,2,2,4,1,2,2,0,0,2,0,0,0,0,0,0,1,0,8,8,2,4,2,4,4,1,0,1,0,1,0,2,1,1,0,1,1,1,3,2,2,4,4,4,2,2,0,Kowloon,Kwun Tong,1,1,6,4,6,5,2,0,1,1,0
52831,580,5,1,0,0,0,1,0,0,0,1,0,0,0,3,4,4,3,4,3,1,3,3,2,3,4,2,2,3,3,3,1,1,3,0,0,6,0,0,0,0,1,0,0,0,5,10,2,1,3,4,5,1,1,1,0,0,0,3,2,0,3,3,3,3,3,3,2,1,5,5,1,2,0,New Territories,Yuen Long,1,1,3,9,1,6,2,0,0,0,0
52832,321,5,3,0,1,0,0,0,0,0,0,0,0,1,2,2,3,2,3,4,4,2,2,3,3,2,3,3,3,2,4,1,2,3,0,0,3,0,1,0,0,0,1,1,0,6,8,2,4,3,4,1,0,1,1,0,0,0,3,2,2,0,2,2,2,4,3,3,3,6,6,2,2,0,New Territories,Sai Kung,1,2,5,1,8,5,3,0,0,1,1
52833,1004,9,2,0,0,0,1,0,0,0,0,0,0,1,3,3,2,1,4,4,1,3,1,1,2,4,2,1,2,3,4,1,2,3,0,0,1,1,1,0,0,0,0,0,0,6,4,1,1,1,5,5,0,1,1,0,0,0,2,1,0,0,2,2,3,1,1,1,2,9,9,2,1,1,Kowloon,Yau Tsim Mong,1,1,6,1,8,2,3,1,0,0,1
52834,222,9,2,1,0,0,0,0,0,0,0,0,0,1,3,2,2,3,4,3,1,4,2,1,3,4,1,2,2,2,3,1,2,3,0,0,4,0,0,0,0,0,0,1,0,8,6,2,2,2,4,2,0,0,0,0,1,0,3,1,1,0,1,1,1,3,1,1,4,9,6,2,1,0,Hong Kong Island,Central & Western,1,2,5,1,6,3,3,0,1,0,1
52835,385,5,3,1,0,0,0,0,0,0,1,0,0,0,4,3,3,3,4,3,2,4,4,3,4,3,4,4,4,4,5,1,3,3,0,1,2,0,1,0,0,0,0,0,0,6,7,4,3,2,4,3,1,0,0,0,0,0,2,2,2,3,2,2,2,3,4,4,3,9,8,4,4,1,New Territories,Tai Po,1,2,3,1,5,3,3,0,0,1,0
52836,473,9,3,1,0,0,0,0,0,0,1,0,0,0,4,4,3,3,3,3,3,4,2,1,4,4,1,1,2,3,3,1,3,3,0,0,2,0,0,0,0,0,1,1,1,8,7,3,3,2,4,4,1,0,0,0,0,0,2,1,0,0,2,0,1,3,1,1,3,7,5,2,2,0,New Territories,Sai Kung,1,2,6,7,6,2,3,0,1,1,1
52837,423,5,3,1,0,0,0,0,1,0,1,0,0,0,4,4,4,1,4,3,2,4,3,2,3,3,3,3,3,3,3,1,2,3,0,0,3,1,1,0,0,0,0,1,0,7,9,4,3,3,3,2,1,0,0,0,1,0,1,3,3,3,3,3,3,3,3,3,3,6,6,3,3,0,Kowloon,Kwun Tong,1,2,3,2,2,5,2,0,1,0,0
52838,382,8,3,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,4,3,1,3,3,2,3,3,3,3,3,3,3,1,2,2,0,0,1,0,1,0,0,0,0,0,0,6,5,2,3,3,4,3,0,0,1,1,0,0,2,2,1,3,2,2,2,2,3,3,3,10,5,3,3,0,Kowloon,Wong Tai Sin,1,1,5,5,6,5,3,0,0,0,0
52839,303,5,3,0,0,0,1,0,0,0,0,0,1,0,3,3,2,1,3,4,1,4,1,1,1,3,1,1,1,1,2,1,2,3,0,0,2,1,1,0,0,0,0,1,1,10,10,2,4,3,4,5,0,1,1,0,0,0,2,0,0,0,3,0,3,3,1,1,1,5,5,1,1,1,Hong Kong Island,Central & Western,1,2,6,1,8,5,4,1,0,1,1
52840,672,8,3,0,0,0,1,0,0,0,0,0,0,1,2,3,2,2,4,2,4,3,3,2,2,2,3,3,2,2,3,0,0,3,0,0,1,1,1,1,1,1,1,1,1,7,7,2,4,2,4,3,1,1,1,0,1,0,3,1,0,0,1,0,1,4,2,2,3,5,5,3,3,1,New Territories,Sha Tin,1,2,5,2,4,5,3,0,1,1,1
52841,316,9,2,1,0,0,0,0,0,0,0,0,0,1,2,3,3,2,4,4,1,4,1,1,4,5,1,1,1,1,1,1,2,2,0,0,4,1,1,0,0,0,1,1,0,5,6,3,4,3,4,5,1,1,1,1,1,0,3,0,1,1,1,0,2,4,1,1,2,8,6,1,1,0,New Territories,Tuen Mun,1,2,5,2,5,2,1,1,0,0,0
52842,799,9,2,1,1,0,0,1,0,0,1,1,0,0,3,3,4,2,4,4,3,4,4,3,3,3,4,4,4,3,4,1,2,4,0,0,2,1,1,0,0,0,0,1,0,6,6,4,2,2,3,2,1,0,0,0,1,0,3,3,1,3,2,3,1,4,4,4,5,9,8,4,4,0,Kowloon,Kwun Tong,1,2,4,2,3,5,1,0,0,0,0
52843,1912,8,2,1,0,0,0,0,0,0,1,0,1,0,4,4,3,2,4,4,1,1,1,1,3,3,2,1,1,1,1,1,2,3,0,0,6,1,0,0,0,0,0,0,0,10,10,4,4,4,4,4,0,1,1,0,0,0,1,3,3,3,3,3,3,1,1,1,1,0,0,1,1,1,Kowloon,Kwun Tong,1,2,5,5,3,5,4,1,1,1,1
52844,316,5,2,0,0,0,1,0,0,0,0,0,0,1,3,3,2,1,4,3,1,4,3,2,3,3,2,2,3,3,3,1,2,3,0,1,4,1,1,0,0,0,0,0,0,8,7,3,2,3,4,4,0,1,1,0,0,0,2,0,0,2,1,0,1,2,2,1,3,9,8,2,2,0,Kowloon,Kwun Tong,1,1,5,2,4,5,2,0,1,1,1
52845,6117,5,3,1,0,0,0,0,0,0,0,0,0,1,2,3,3,2,3,3,1,3,1,1,3,3,1,1,1,1,2,1,2,2,0,0,4,0,1,0,0,0,0,1,0,7,8,2,3,3,4,4,0,0,0,1,0,0,3,2,2,2,2,1,1,3,2,1,3,8,5,1,1,1,New Territories,Tuen Mun,1,2,3,5,5,5,3,0,0,0,0
52846,282,8,3,1,1,1,0,1,1,1,1,1,1,0,4,4,4,4,4,4,1,5,3,2,4,4,2,3,3,3,4,1,2,3,1,0,6,0,1,0,0,1,1,1,0,6,8,5,4,5,4,4,1,0,0,0,0,0,3,3,3,2,2,2,1,4,3,4,3,7,8,3,3,1,New Territories,Tsuen Wan,1,2,5,1,8,1,1,0,0,0,1
52847,364,4,2,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,3,3,1,3,1,1,2,2,1,2,2,2,3,0,0,3,0,0,2,0,1,0,0,0,0,1,0,8,8,4,3,3,3,3,0,1,1,0,0,0,3,2,2,3,2,2,2,2,2,2,2,7,5,1,2,1,New Territories,North,1,1,5,2,7,3,3,0,1,1,0
52848,239,9,2,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,4,4,1,4,3,3,3,3,4,4,4,4,4,0,0,3,0,0,5,1,0,0,0,0,0,1,1,8,9,3,3,3,4,3,1,0,0,0,1,0,3,2,0,0,2,2,2,4,4,4,4,6,6,3,3,0,Kowloon,Kwun Tong,1,1,5,2,5,5,1,0,1,1,1
52849,776,8,3,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,1,3,0,0,4,1,0,0,0,1,0,0,0,7,6,3,4,3,4,3,0,0,0,0,1,0,4,0,0,0,3,0,0,4,3,4,3,8,9,2,2,0,New Territories,Tai Po,1,2,5,2,5,5,2,0,1,0,0
52850,534,8,4,1,0,0,0,0,0,0,0,0,0,1,4,3,3,2,4,4,1,4,3,2,3,3,3,3,3,3,4,1,2,2,0,0,2,0,1,0,0,0,0,1,1,10,10,3,4,3,4,3,1,0,0,0,1,0,4,1,0,3,3,1,3,3,2,2,4,7,3,3,3,0,Hong Kong Island,Wan Chai,1,2,5,1,6,3,3,0,0,1,1
52851,582,8,3,1,0,0,0,0,0,1,1,0,0,0,3,3,3,2,4,4,1,5,2,1,3,3,2,2,2,2,4,1,3,3,0,0,3,0,1,1,0,0,0,1,0,8,9,3,3,3,4,2,0,1,0,1,1,0,3,2,0,0,1,1,0,4,2,2,4,8,5,2,2,0,New Territories,Sai Kung,1,2,3,2,6,5,4,0,1,0,1
52852,307,8,2,0,1,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,1,3,1,1,3,3,1,1,1,1,1,0,0,3,0,0,6,0,0,0,0,0,0,1,0,7,7,3,3,3,4,3,0,1,0,0,0,0,1,2,0,3,3,2,2,3,2,2,3,5,5,2,2,0,New Territories,Sha Tin,1,1,3,2,6,5,4,0,0,1,0
52853,397,9,3,0,1,0,0,0,1,0,0,0,0,0,2,2,2,3,4,4,1,4,3,3,3,3,3,3,3,3,3,1,2,3,0,0,4,1,0,0,0,0,0,1,0,7,7,3,3,3,3,2,1,0,0,0,1,0,3,0,0,0,2,0,0,3,3,3,4,7,7,3,3,0,New Territories,Sai Kung,1,2,6,1,7,5,3,0,0,0,0
52854,390,3,2,0,1,0,0,0,0,0,1,0,0,0,3,3,3,2,3,4,1,4,1,2,3,4,2,1,2,2,3,1,2,2,0,0,1,0,1,0,0,0,0,0,0,7,7,2,3,2,4,5,0,0,1,1,0,0,2,1,0,0,1,2,2,2,1,1,4,10,10,1,1,1,Kowloon,Sham Shui Po,1,2,7,1,6,5,2,0,1,1,1
52855,291,8,3,0,0,0,1,0,0,0,0,0,0,1,1,1,1,3,4,2,3,4,4,3,3,3,3,3,3,3,3,1,1,3,0,0,2,0,0,0,0,0,0,1,0,5,5,1,3,3,3,3,1,0,0,0,1,0,3,2,2,2,2,2,2,3,3,3,3,5,5,4,3,1,New Territories,Kwai Tsing,1,3,5,3,5,5,3,0,0,1,0
52856,355,9,3,0,1,0,0,0,0,0,0,0,0,1,2,1,2,3,3,3,1,5,4,3,3,3,4,4,3,3,4,0,0,3,1,0,2,1,0,0,0,0,0,1,1,6,7,2,3,4,4,2,0,0,0,0,1,0,3,2,2,1,2,0,0,5,4,4,5,10,10,4,4,1,New Territories,North,1,1,5,2,4,5,2,0,1,0,1
52857,613,9,2,1,1,1,0,0,0,0,1,0,0,0,2,2,2,2,4,3,2,5,4,3,2,4,5,4,4,3,5,0,0,4,0,0,2,1,1,0,0,0,0,0,0,10,10,3,5,3,4,2,1,0,0,0,1,0,1,0,0,3,0,0,0,3,2,2,4,9,5,4,4,1,Hong Kong Island,Wan Chai,1,2,5,5,6,5,1,0,0,0,1
52858,266,8,3,0,1,0,0,0,0,0,0,0,0,1,3,3,3,2,4,4,1,3,3,3,3,3,3,3,2,2,3,1,2,3,0,0,2,1,0,0,0,0,0,1,0,8,8,4,4,3,2,4,1,0,0,0,1,0,3,1,2,0,1,0,1,4,4,4,4,6,6,3,3,1,Kowloon,Kwun Tong,1,2,5,1,6,5,3,0,1,1,0
52859,323,8,3,0,0,0,1,0,0,0,0,0,0,1,2,2,2,3,4,3,1,3,1,1,3,4,1,1,1,1,3,1,2,3,0,0,4,1,1,0,0,0,0,0,0,10,8,1,2,1,4,5,0,0,0,0,1,0,3,1,0,0,2,0,3,1,1,1,1,8,0,1,1,0,Hong Kong Island,Central & Western,1,1,4,2,3,2,4,0,0,0,0
52860,932,9,3,1,0,0,0,0,0,0,0,0,0,1,3,3,2,3,4,4,1,4,3,3,3,4,3,3,3,3,4,1,2,3,0,0,1,0,0,0,0,0,0,0,1,7,6,2,3,3,5,3,1,0,0,0,1,0,4,0,0,0,1,1,2,2,2,2,3,9,8,3,3,0,Hong Kong Island,Central & Western,1,2,7,1,8,3,3,0,0,1,1
52861,573,8,3,1,0,0,0,0,0,0,0,0,0,1,3,2,2,3,4,3,1,3,1,1,3,4,1,1,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,6,2,2,3,4,5,0,0,0,0,1,0,1,1,0,3,2,1,2,2,2,2,3,8,5,2,2,1,New Territories,Sai Kung,1,2,5,1,4,5,3,0,1,1,1
52862,478,8,3,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,1,4,4,4,4,4,3,3,4,4,4,0,0,3,0,1,3,1,1,1,1,1,1,1,1,8,8,4,4,4,4,4,1,1,0,1,1,0,4,1,1,0,1,1,1,4,4,3,4,8,8,3,3,0,Kowloon,Wong Tai Sin,1,2,5,1,6,2,3,0,0,1,1
52863,8356,9,3,1,1,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,3,3,3,1,3,3,3,4,3,3,4,1,2,3,0,0,4,0,1,1,0,0,0,1,0,4,7,2,3,2,3,3,0,1,1,0,1,0,2,2,1,2,1,1,2,3,2,2,3,10,6,3,3,0,New Territories,Sha Tin,1,1,5,2,4,5,2,0,0,0,0
52864,542,8,1,0,0,0,1,0,0,0,0,0,0,1,3,2,3,3,4,3,2,4,4,3,2,2,3,3,3,3,4,0,0,3,0,0,3,1,1,1,0,0,0,0,0,6,6,2,4,3,4,3,1,0,0,0,1,0,3,1,0,2,2,1,1,4,3,4,5,8,8,4,3,0,New Territories,Sha Tin,1,1,4,2,3,5,2,0,1,1,1
52865,897,8,2,0,1,0,0,0,0,1,1,0,0,0,3,3,2,2,2,2,1,4,2,2,3,3,2,2,2,2,4,1,2,3,0,1,4,1,1,0,0,0,0,1,0,6,6,3,3,3,5,4,1,0,0,0,1,0,2,1,0,0,2,1,1,4,2,2,2,8,5,2,2,0,Hong Kong Island,Central & Western,1,1,5,1,5,3,2,0,0,0,0
52866,226,8,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,3,4,4,4,2,3,3,4,4,5,5,3,2,3,1,2,3,0,0,6,1,0,0,0,1,0,0,0,4,6,5,2,2,2,2,0,0,1,0,0,0,3,2,3,3,3,3,2,2,4,3,3,7,9,4,5,1,New Territories,Yuen Long,1,1,5,2,6,4,1,0,0,0,0
52867,222,8,2,0,1,0,0,0,0,0,0,0,0,1,3,3,3,1,4,4,1,3,1,1,2,4,1,1,1,1,1,1,2,3,0,0,4,0,0,0,0,0,0,1,0,10,5,3,3,1,3,5,0,1,1,0,0,0,1,3,3,0,1,2,3,1,1,1,1,5,1,1,1,0,New Territories,North,1,1,6,1,4,2,3,0,1,1,1
52868,3414,5,1,0,1,0,0,0,0,0,0,0,0,1,3,3,2,2,3,4,1,4,1,1,3,4,1,1,1,1,2,1,2,1,0,0,2,0,1,0,0,0,0,0,0,6,5,2,3,1,4,5,0,1,1,0,0,0,1,3,2,1,3,3,3,1,1,1,1,5,6,2,1,0,Hong Kong Island,Eastern,1,1,4,9,3,5,2,0,1,1,1
52869,427,8,2,0,0,0,1,0,0,0,1,0,0,0,4,4,4,2,4,4,1,3,3,2,3,4,2,3,3,3,4,1,2,3,0,0,4,1,0,0,0,0,0,1,0,7,7,4,3,3,4,3,0,1,1,0,0,0,3,0,0,1,2,1,2,2,2,2,4,9,6,3,4,0,New Territories,Sha Tin,1,1,5,2,5,5,3,0,0,0,0
52870,417,9,2,1,1,0,0,0,0,1,1,0,0,0,3,3,2,3,4,4,1,4,4,3,3,2,4,5,4,4,4,1,2,3,0,0,5,0,0,1,0,0,0,1,0,8,5,4,2,2,4,1,1,0,0,0,0,0,4,3,2,1,3,2,3,5,4,5,5,7,10,4,4,0,New Territories,Kwai Tsing,1,1,3,2,6,3,4,1,1,0,1
52871,621,8,2,0,0,1,0,0,0,1,1,0,0,0,3,3,3,3,4,2,1,4,1,1,4,3,2,2,2,3,4,1,2,3,0,0,3,0,0,1,1,0,1,1,0,4,7,4,2,4,3,4,1,0,0,0,1,0,3,1,0,0,2,0,1,4,2,1,4,3,0,1,1,0,Kowloon,Sham Shui Po,1,1,5,2,7,2,4,0,0,1,0
52872,213,9,2,0,0,0,1,0,0,0,0,0,0,1,2,2,2,3,4,3,1,4,2,1,3,3,2,1,2,2,4,1,2,2,0,0,3,1,0,1,1,1,1,1,1,6,6,3,4,4,4,4,1,1,1,1,1,0,2,2,2,0,2,1,2,3,3,3,3,6,6,2,2,1,Kowloon,Wong Tai Sin,1,1,5,1,4,2,4,0,1,0,0
52873,207,9,2,0,0,0,1,0,0,0,1,1,0,0,3,3,3,3,4,3,3,4,3,3,4,5,4,4,3,3,4,0,0,4,0,0,4,1,1,0,0,0,1,0,0,5,6,3,5,2,4,2,0,0,0,1,0,0,3,2,0,2,1,2,2,3,4,4,3,6,6,4,4,0,Hong Kong Island,Central & Western,1,1,5,2,5,3,3,0,1,1,1
52874,335,7,2,0,1,0,0,0,0,0,1,0,0,0,3,3,3,2,4,4,1,3,1,1,3,3,1,1,1,2,2,1,2,3,0,0,3,1,0,0,0,0,0,0,0,8,7,3,2,3,4,5,0,1,1,0,0,0,3,2,2,2,3,2,2,2,1,1,2,8,9,1,1,1,Hong Kong Island,Eastern,1,1,3,2,3,5,3,0,0,0,0
52875,858,5,2,0,0,0,1,0,0,0,0,0,0,1,2,1,1,1,3,3,6,4,3,3,3,3,3,3,3,3,3,1,2,3,0,0,4,1,0,0,0,0,0,1,0,5,5,2,3,3,2,3,0,1,0,0,1,0,2,0,0,0,3,0,1,3,3,3,2,7,6,3,3,1,New Territories,Tai Po,1,1,5,1,6,5,3,0,1,0,0
52876,550,8,5,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,4,2,2,4,4,4,4,4,4,4,4,4,4,0,0,4,0,0,2,1,1,0,0,0,0,0,0,8,8,4,4,4,4,3,1,1,1,0,1,0,3,2,0,1,3,1,0,4,3,3,4,9,9,4,4,1,New Territories,Kwai Tsing,1,2,3,3,2,5,3,0,0,1,1
52877,219,5,2,0,1,0,0,1,0,1,0,0,0,0,3,3,3,2,4,4,1,3,2,2,3,3,1,1,1,1,1,1,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,1,2,1,5,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,5,5,1,1,1,Hong Kong Island,Southern,1,1,3,3,2,6,3,0,1,1,1
52878,440,7,2,0,0,0,1,0,0,0,0,0,0,1,2,3,3,3,4,3,1,4,2,2,3,3,2,2,2,2,2,1,2,3,0,0,3,0,1,0,0,0,0,0,0,6,6,2,3,2,4,4,0,0,1,0,1,0,2,2,0,2,1,1,1,3,1,1,2,8,7,2,2,0,Kowloon,Kowloon City,1,2,4,2,5,3,4,0,1,1,0
52879,287,8,2,0,1,0,0,0,0,1,1,0,0,0,3,4,3,2,4,4,3,5,3,3,3,3,4,4,4,4,4,0,0,3,0,0,3,1,0,1,1,0,1,1,0,6,7,3,4,4,4,1,1,1,1,0,1,0,3,1,0,1,1,1,0,5,3,4,4,7,7,4,3,1,New Territories,Yuen Long,1,1,5,1,4,5,3,0,0,0,1
52880,231,7,2,0,1,0,0,0,0,0,0,0,0,1,3,3,3,2,4,4,1,4,3,3,3,4,3,3,3,3,3,1,2,3,0,0,4,1,1,0,0,0,0,0,0,10,10,4,3,3,3,3,1,0,0,0,0,0,1,3,3,3,3,3,2,4,3,3,3,6,6,3,3,1,New Territories,Yuen Long,1,1,5,1,6,3,3,0,0,1,0
52881,392,5,2,0,0,0,1,0,0,0,1,0,0,0,3,3,2,3,2,3,1,5,4,1,3,3,1,1,2,2,3,0,0,3,0,0,3,0,0,1,1,0,1,1,0,6,4,3,3,2,3,3,1,0,1,0,0,0,4,0,2,1,3,2,2,5,2,2,3,5,3,3,3,0,Hong Kong Island,Central & Western,1,1,4,2,4,5,4,0,1,0,1
52882,1425,1,5,0,0,0,1,0,0,0,0,0,0,1,2,2,3,1,4,4,1,4,1,5,3,4,1,1,1,2,2,1,2,2,1,1,6,0,1,0,0,0,1,1,1,10,10,3,5,5,5,1,0,1,0,1,1,0,3,2,0,3,3,1,3,4,1,1,1,3,2,1,1,0,New Territories,North,1,1,4,1,7,2,3,1,1,0,0
52883,636,5,5,0,0,0,1,0,0,1,1,0,0,0,2,1,2,3,4,1,4,3,3,3,1,1,4,4,3,3,3,1,2,3,0,0,1,1,0,0,1,1,1,1,0,7,8,2,5,4,4,2,1,0,0,0,1,0,3,0,0,0,1,0,0,5,4,5,3,8,9,5,3,1,Kowloon,Kowloon City,1,2,5,1,8,5,3,1,0,1,1
52884,221,8,2,0,1,0,0,1,0,1,1,1,0,0,4,3,3,2,4,4,1,4,4,2,2,2,2,3,3,2,4,1,3,0,0,1,5,0,0,0,0,0,0,1,0,8,7,3,2,2,4,4,0,0,1,0,0,0,2,3,2,3,2,2,3,1,1,1,1,10,9,1,1,0,Kowloon,Kowloon City,1,2,5,1,5,5,4,0,1,0,0
52885,397,8,2,0,0,0,1,0,0,0,0,0,0,1,3,3,4,2,3,3,1,3,3,1,4,4,1,4,3,3,3,1,3,3,0,0,5,0,0,0,0,0,1,1,1,9,9,3,2,4,5,4,1,1,1,1,1,0,4,1,2,1,2,2,2,4,3,3,3,8,2,3,4,9,Kowloon,Yau Tsim Mong,1,1,5,8,1,5,4,1,0,1,1
52886,450,8,1,0,0,0,1,0,0,0,0,0,0,1,2,2,3,2,4,4,1,4,3,2,3,3,3,3,3,3,3,1,2,3,0,0,3,0,0,1,0,0,0,1,0,8,5,3,2,3,4,4,0,1,0,0,1,0,2,1,0,1,3,1,2,3,2,2,3,7,6,2,2,0,New Territories,Sai Kung,1,1,5,8,1,5,1,0,0,0,0
52887,2424,8,5,1,1,0,0,0,1,1,0,0,0,0,3,3,3,2,4,4,1,2,1,1,1,4,1,1,1,1,2,1,3,3,1,1,5,1,0,1,1,0,1,0,1,9,10,4,4,4,1,5,0,1,1,0,0,0,1,0,1,0,1,1,3,4,1,1,1,1,1,1,1,0,Kowloon,Kwun Tong,1,2,5,1,7,3,1,0,1,0,0
52888,2927,8,5,0,0,0,1,0,0,0,0,0,0,1,1,1,2,3,4,3,4,4,4,3,2,2,4,4,4,3,4,1,2,3,0,0,3,0,0,1,0,1,1,1,1,6,7,2,4,3,3,4,0,0,0,0,1,0,4,0,0,0,2,0,0,4,3,3,4,7,6,4,4,1,Hong Kong Island,Eastern,1,2,3,4,6,5,3,0,1,1,1
52889,222,8,1,1,0,0,0,0,0,0,0,0,0,1,3,3,4,2,3,4,1,4,4,1,4,3,4,4,3,4,4,0,0,3,1,0,4,1,1,1,0,0,0,0,0,5,7,2,2,2,3,3,1,0,0,0,1,0,3,3,3,1,2,2,1,3,2,1,4,8,9,3,4,1,New Territories,Sai Kung,1,1,5,2,4,4,4,0,0,1,0
52890,285,8,3,1,0,0,0,0,0,0,1,0,0,0,3,3,3,4,4,4,1,2,1,1,1,3,1,1,1,1,2,1,3,3,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,2,3,5,0,0,1,0,0,0,5,0,0,0,2,1,2,1,1,1,3,8,8,1,1,1,New Territories,Tai Po,1,2,5,1,6,1,3,0,1,0,1
